"rank","index","po_annotation","re_annotation","match_annotation"
1,"im11182.jpg","indoor; male; people; plant_life; portrait; tree","male; people; portrait","indoor; male; people; portrait"
2,"im20220.jpg","indoor","","indoor"
3,"im1135.jpg","indoor; male; people; portrait","male; people; portrait","indoor; male; people; portrait"
4,"im10281.jpg","indoor; male; people; portrait; structures","male; people; portrait","indoor; male; people; portrait"
5,"im17015.jpg","indoor","","indoor"
6,"im3892.jpg","indoor","","indoor"
7,"im4076.jpg","indoor; male; people; portrait","male; people; portrait","indoor; male; people; portrait"
8,"im7582.jpg","indoor","","indoor"
9,"im13028.jpg","indoor; people","","indoor; people"
10,"im20898.jpg","female; people","female; people","people"
11,"im10106.jpg","male; people; plant_life; sky; tree","male; people","male; people"
12,"im21484.jpg","indoor","","indoor"
13,"im11848.jpg","indoor","","indoor"
14,"im11266.jpg","indoor","","indoor"
15,"im1227.jpg","","",""
16,"im17579.jpg","indoor","","indoor"
17,"im4633.jpg","indoor","","indoor"
18,"im7805.jpg","indoor","","indoor"
19,"im9346.jpg","indoor","","indoor"
20,"im12231.jpg","indoor","","indoor"
21,"im18659.jpg","indoor","","indoor"
22,"im6837.jpg","indoor","","indoor"
23,"im14235.jpg","indoor","","indoor"
24,"im12926.jpg","male; people","male; people","male; people"
25,"im18738.jpg","female; indoor; male; people; plant_life","","indoor; male; people"
26,"im22513.jpg","indoor","","indoor"
27,"im7453.jpg","indoor","","indoor"
28,"im3921.jpg","indoor","","indoor"
29,"im16830.jpg","indoor","","indoor"
30,"im8630.jpg","car; people; plant_life; structures; transport; tree","","people"
31,"im10491.jpg","indoor","","indoor"
32,"im18533.jpg","indoor","","indoor"
33,"im1170.jpg","indoor","","indoor"
34,"im12724.jpg","indoor","","indoor"
35,"im12530.jpg","indoor","","indoor"
36,"im18568.jpg","indoor","","indoor"
37,"im17348.jpg","indoor","","indoor"
38,"im9257.jpg","indoor","","indoor"
39,"im10848.jpg","indoor","","indoor"
40,"im19884.jpg","indoor","","indoor"
41,"im10034.jpg","female; people","female; people","people"
42,"im12047.jpg","male; people; plant_life","","male; people"
43,"im3808.jpg","indoor","","indoor"
44,"im13998.jpg","indoor","","indoor"
45,"im22133.jpg","indoor","","indoor"
46,"im21398.jpg","indoor","","indoor"
47,"im1053.jpg","","",""
48,"im10829.jpg","indoor","","indoor"
49,"im8080.jpg","indoor","","indoor"
50,"im8074.jpg","animals; dog; indoor; male; people; portrait","dog; male; people; portrait","indoor; male; people; portrait"
51,"im18131.jpg","indoor; male; people; portrait","male; people; portrait","indoor; male; people; portrait"
52,"im20396.jpg","indoor","","indoor"
53,"im12983.jpg","female; indoor; male; people; portrait; structures","female; people; portrait","indoor; male; people; portrait"
54,"im2279.jpg","plant_life; structures; tree","",""
55,"im17049.jpg","baby; female; indoor; people; portrait","baby; female; people; portrait","indoor; people; portrait"
56,"im20410.jpg","indoor","","indoor"
57,"im20757.jpg","indoor","","indoor"
58,"im3635.jpg","indoor","","indoor"
59,"im11337.jpg","indoor","","indoor"
60,"im4646.jpg","female; indoor; people; portrait","female; people; portrait","indoor; people; portrait"
61,"im20091.jpg","indoor; male; people","male; people","indoor; male; people"
62,"im15131.jpg","indoor","","indoor"
63,"im3724.jpg","indoor","","indoor"
64,"im23579.jpg","","",""
65,"im14281.jpg","indoor","","indoor"
66,"im7751.jpg","indoor; male; people; portrait","male; people; portrait","indoor; male; people; portrait"
67,"im21821.jpg","indoor","","indoor"
68,"im20168.jpg","indoor","","indoor"
69,"im22643.jpg","animals; indoor","","indoor"
70,"im23764.jpg","animals; dog; indoor","dog","indoor"
71,"im19714.jpg","indoor; male; people","male; people","indoor; male; people"
72,"im11030.jpg","indoor","","indoor"
73,"im15739.jpg","female; indoor; people; portrait; structures","female; people; portrait","indoor; people; portrait"
74,"im4909.jpg","female; indoor; people; portrait","female; people; portrait","indoor; people; portrait"
75,"im1580.jpg","plant_life","",""
76,"im14765.jpg","car; plant_life; sky; structures; transport; tree","",""
77,"im10555.jpg","animals; indoor","","indoor"
78,"im8738.jpg","indoor; night","night","indoor"
79,"im6994.jpg","animals; dog; plant_life","dog",""
80,"im5992.jpg","indoor","","indoor"
81,"im10054.jpg","indoor","","indoor"
82,"im4721.jpg","indoor","","indoor"
83,"im3291.jpg","indoor; male; people; portrait","male; people; portrait","indoor; male; people; portrait"
84,"im5114.jpg","female; people","","people"
85,"im6262.jpg","indoor; male; people; portrait","male; people; portrait","indoor; male; people; portrait"
86,"im4023.jpg","indoor; people","","indoor; people"
87,"im21726.jpg","indoor; male; people; portrait","male; people; portrait","indoor; male; people; portrait"
88,"im6960.jpg","indoor; night","","indoor"
89,"im7146.jpg","clouds; plant_life; sky; transport; tree","",""
90,"im9370.jpg","female; indoor; people","people","indoor; people"
91,"im4481.jpg","clouds; plant_life; sky; structures; tree","",""
92,"im5943.jpg","indoor","","indoor"
93,"im18238.jpg","animals; indoor","","indoor"
94,"im16045.jpg","food; plant_life; structures","",""
95,"im23091.jpg","animals; dog; female; indoor; people","dog; female; people","indoor; people"
96,"im9021.jpg","indoor; night","","indoor"
97,"im1976.jpg","food; indoor","","indoor"
98,"im19820.jpg","indoor; male; people","people","indoor; male; people"
99,"im13907.jpg","indoor","","indoor"
100,"im17434.jpg","","",""
101,"im18982.jpg","","",""
102,"im10836.jpg","indoor","","indoor"
103,"im17233.jpg","animals; bird; plant_life","bird",""
104,"im20498.jpg","animals; dog; female; people","dog; people","people"
105,"im14804.jpg","female; indoor; people","","indoor; people"
106,"im15337.jpg","animals","",""
107,"im2835.jpg","animals; male; people; plant_life","","male; people"
108,"im7411.jpg","indoor; night","","indoor"
109,"im17982.jpg","indoor","","indoor"
110,"im15139.jpg","female; people","","people"
111,"im24016.jpg","flower; indoor; plant_life","","indoor"
112,"im17920.jpg","indoor","","indoor"
113,"im15165.jpg","indoor","","indoor"
114,"im21746.jpg","indoor","","indoor"
115,"im21138.jpg","indoor; male; people","male; people","indoor; male; people"
116,"im3271.jpg","female; indoor; people; portrait","female; people; portrait","indoor; people; portrait"
117,"im15989.jpg","plant_life; sky; sunset; tree","",""
118,"im8194.jpg","indoor","","indoor"
119,"im10520.jpg","indoor","","indoor"
120,"im8106.jpg","indoor; male; people","people","indoor; male; people"
121,"im9689.jpg","indoor; people","people","indoor; people"
122,"im18567.jpg","clouds; lake; night; plant_life; river; sky; structures; sunset; tree; water","clouds",""
123,"im4577.jpg","indoor","","indoor"
124,"im14018.jpg","indoor; night; people","","indoor; people"
125,"im5448.jpg","animals","",""
126,"im5506.jpg","female; indoor; people; portrait","female; people; portrait","indoor; people; portrait"
127,"im13343.jpg","animals","",""
128,"im11162.jpg","female; indoor; people; portrait","female; people; portrait","indoor; people; portrait"
129,"im5336.jpg","female; indoor; people; portrait","female; people; portrait","indoor; people; portrait"
130,"im13333.jpg","indoor","","indoor"
131,"im9770.jpg","indoor; male; people; portrait","male; people; portrait","indoor; male; people; portrait"
132,"im14623.jpg","plant_life; sky; structures","",""
133,"im8877.jpg","indoor","","indoor"
134,"im1573.jpg","female; indoor; night; people; portrait; structures","female; people; portrait","indoor; people; portrait"
135,"im12256.jpg","animals; flower; plant_life","flower",""
136,"im2630.jpg","indoor; people","","indoor; people"
137,"im7113.jpg","indoor; people","","indoor; people"
138,"im11923.jpg","animals; dog; indoor","dog","indoor"
139,"im14948.jpg","animals; dog; indoor","dog","indoor"
140,"im4984.jpg","animals; dog; plant_life; sky; sunset; tree","dog",""
141,"im20627.jpg","animals; food; plant_life","",""
142,"im5604.jpg","baby; indoor; people; portrait","baby; people; portrait","indoor; people; portrait"
143,"im7626.jpg","indoor","","indoor"
144,"im9118.jpg","male; people","","male; people"
145,"im22207.jpg","animals; dog; structures","dog",""
146,"im20371.jpg","food; structures","",""
147,"im11329.jpg","plant_life","",""
148,"im4780.jpg","animals; indoor; people","","indoor; people"
149,"im2159.jpg","flower; plant_life; sky; transport","",""
150,"im13292.jpg","food; indoor","","indoor"
151,"im24066.jpg","clouds; sea; sky; structures; sunset; water","",""
152,"im19555.jpg","indoor","","indoor"
153,"im5853.jpg","female; people; portrait","female; people","people; portrait"
154,"im12099.jpg","plant_life; structures","",""
155,"im17618.jpg","indoor; male; people","","indoor; male; people"
156,"im8472.jpg","animals; indoor","","indoor"
157,"im4318.jpg","animals; dog; plant_life; structures","dog",""
158,"im23415.jpg","animals; dog; food","dog",""
159,"im17951.jpg","indoor","","indoor"
160,"im23587.jpg","female; people; plant_life; sky","female; people","people"
161,"im7828.jpg","night; plant_life","",""
162,"im18337.jpg","plant_life; sky; structures; transport; tree","",""
163,"im23789.jpg","animals; plant_life","",""
164,"im21586.jpg","indoor; male; people","","indoor; male; people"
165,"im3974.jpg","indoor","","indoor"
166,"im17852.jpg","indoor","","indoor"
167,"im5006.jpg","clouds; plant_life; sky","",""
168,"im1377.jpg","food; indoor","","indoor"
169,"im20820.jpg","animals; bird; indoor; plant_life","bird","indoor"
170,"im15528.jpg","indoor","","indoor"
171,"im21303.jpg","animals","",""
172,"im2639.jpg","animals; dog; indoor","dog","indoor"
173,"im19773.jpg","female; indoor; people","","indoor; people"
174,"im7041.jpg","indoor; male; people","male; people","indoor; male; people"
175,"im18928.jpg","male; people; sky; transport","male; people","male; people"
176,"im2923.jpg","structures","",""
177,"im15914.jpg","female; people","","people"
178,"im20501.jpg","animals; female; people","female; people","people"
179,"im13536.jpg","indoor; male; night; portrait","","indoor; male; portrait"
180,"im240.jpg","animals; plant_life","",""
181,"im15645.jpg","plant_life; sky; structures; tree","",""
182,"im17363.jpg","female; people; structures","female; people","people"
183,"im17426.jpg","animals; female; indoor; people","","indoor; people"
184,"im16318.jpg","animals","",""
185,"im390.jpg","female; people; portrait","female; people; portrait","people; portrait"
186,"im1881.jpg","indoor; water","","indoor"
187,"im9958.jpg","indoor","","indoor"
188,"im11966.jpg","indoor","","indoor"
189,"im11706.jpg","sky; transport","",""
