"rank","index","po_annotation","re_annotation","match_annotation"
1,"im20648.jpg","animals; bird; flower; plant_life","bird; flower","animals; bird"
2,"im7967.jpg","animals; bird; plant_life","bird","animals; bird"
3,"im23178.jpg","animals; bird; plant_life; structures","bird","animals; bird; structures"
4,"im5193.jpg","animals; bird","bird","animals; bird"
5,"im7812.jpg","animals; bird; plant_life","bird","animals; bird"
6,"im20609.jpg","animals; bird; plant_life; sky","bird","animals; bird; sky"
7,"im7155.jpg","animals; bird; plant_life; tree","bird; tree","animals; bird"
8,"im17300.jpg","animals; bird; plant_life; structures","bird","animals; bird; structures"
9,"im3021.jpg","animals; bird","bird","animals; bird"
10,"im17063.jpg","animals; bird; plant_life","bird","animals; bird"
11,"im7799.jpg","animals; bird; plant_life; sky","bird","animals; bird; sky"
12,"im22016.jpg","animals; bird; structures","bird","animals; bird; structures"
13,"im24878.jpg","animals; bird; plant_life","bird","animals; bird"
14,"im2938.jpg","animals; bird; plant_life","bird","animals; bird"
15,"im23084.jpg","animals; bird; plant_life; structures","bird","animals; bird; structures"
16,"im8702.jpg","animals; bird; plant_life; tree","bird; tree","animals; bird"
17,"im4222.jpg","animals; bird; night; plant_life; sunset","bird","animals; bird"
18,"im10457.jpg","animals; bird; plant_life; structures; tree","bird","animals; bird; structures"
19,"im22432.jpg","animals; bird; indoor","","animals; bird"
20,"im1724.jpg","animals; bird; plant_life; tree","bird","animals; bird"
21,"im14509.jpg","animals; bird; sky; structures","bird","animals; bird; sky; structures"
22,"im21503.jpg","clouds; plant_life; river; sky; structures; tree; water","","sky; structures"
23,"im16791.jpg","animals; bird; plant_life","bird","animals; bird"
24,"im4748.jpg","animals; bird; plant_life","bird","animals; bird"
25,"im23639.jpg","clouds; night; plant_life; sky; structures; sunset; tree","","sky; structures"
26,"im24060.jpg","animals; bird; food; indoor","bird","animals; bird"
27,"im14435.jpg","animals; bird","bird","animals; bird"
28,"im17946.jpg","animals; bird; sky; structures","bird","animals; bird; sky; structures"
29,"im22649.jpg","animals; bird; plant_life","bird","animals; bird"
30,"im14632.jpg","car; clouds; female; male; people; plant_life; sky; structures; transport; tree","people","sky; structures"
31,"im3194.jpg","animals; bird; plant_life","bird","animals; bird"
32,"im24049.jpg","female; food; indoor; male; people; transport","female; people",""
33,"im18575.jpg","animals; indoor","","animals"
34,"im5957.jpg","","",""
35,"im18457.jpg","female; male; people; structures","male; people","structures"
36,"im569.jpg","plant_life; sky; structures; tree","","sky; structures"
37,"im3934.jpg","female; indoor; people","",""
38,"im6337.jpg","baby; female; indoor; people; portrait","baby; female; people; portrait",""
39,"im5546.jpg","flower; plant_life; sky","flower","sky"
40,"im97.jpg","animals; bird","bird","animals; bird"
