"rank","index","po_annotation","re_annotation","match_annotation"
1,"im4680.jpg","animals; food; indoor","","animals; food; indoor"
2,"im5961.jpg","animals; indoor","","animals; indoor"
3,"im4551.jpg","animals; indoor","","animals; indoor"
4,"im6899.jpg","animals; indoor","","animals; indoor"
5,"im4293.jpg","animals; indoor; plant_life","","animals; indoor"
6,"im2503.jpg","animals","","animals"
7,"im10076.jpg","animals; indoor; plant_life","","animals; indoor"
8,"im6708.jpg","indoor; male; people","","indoor"
9,"im3302.jpg","animals; indoor","","animals; indoor"
10,"im6814.jpg","animals; flower; indoor; plant_life","flower","animals; indoor"
11,"im20287.jpg","animals; indoor; male; people","","animals; indoor"
12,"im20025.jpg","baby; indoor; people","","indoor"
13,"im23770.jpg","animals; indoor","","animals; indoor"
14,"im21841.jpg","animals; indoor","","animals; indoor"
15,"im18972.jpg","animals; indoor","","animals; indoor"
16,"im7276.jpg","animals; indoor","","animals; indoor"
17,"im16764.jpg","female; flower; indoor; people; plant_life","","indoor"
18,"im22456.jpg","animals; indoor","","animals; indoor"
19,"im7989.jpg","animals; indoor","","animals; indoor"
20,"im2889.jpg","animals; indoor","","animals; indoor"
21,"im11883.jpg","animals; indoor","","animals; indoor"
22,"im15662.jpg","animals; indoor","","animals; indoor"
23,"im9971.jpg","indoor","","indoor"
24,"im11957.jpg","female; flower; food; people; plant_life","","food"
25,"im21175.jpg","animals; indoor","","animals; indoor"
26,"im23811.jpg","animals; female; indoor; people","","animals; indoor"
27,"im15746.jpg","baby; female; indoor; male; people","male; people","indoor"
28,"im16272.jpg","animals; bird; indoor","","animals; indoor"
29,"im2800.jpg","flower; indoor; plant_life","","indoor"
30,"im3694.jpg","animals; dog; indoor","dog","animals; indoor"
31,"im6559.jpg","indoor","","indoor"
32,"im3588.jpg","indoor","","indoor"
33,"im11021.jpg","food; indoor","","food; indoor"
34,"im6108.jpg","animals; indoor","","animals; indoor"
35,"im11283.jpg","indoor; plant_life","","indoor"
36,"im14114.jpg","animals; indoor","","animals; indoor"
37,"im3347.jpg","animals; dog; indoor","","animals; indoor"
38,"im13747.jpg","animals; indoor; water","","animals; indoor"
39,"im18453.jpg","female; flower; food; indoor; people; plant_life","","food; indoor"
40,"im20376.jpg","animals; dog; indoor","","animals; indoor"
41,"im5737.jpg","food; indoor","","food; indoor"
42,"im9634.jpg","animals; food; indoor","","animals; food; indoor"
