"rank","index","po_annotation","re_annotation","match_annotation"
1,"im19633.jpg","animals; dog; indoor","dog","animals; dog; indoor"
2,"im2049.jpg","animals; dog; female; indoor; people","dog; female","animals; dog; indoor"
3,"im5755.jpg","animals; dog; indoor","dog","animals; dog; indoor"
4,"im4121.jpg","animals; dog; plant_life; sky; tree","dog","animals; dog"
5,"im2118.jpg","animals; dog; indoor","dog","animals; dog; indoor"
6,"im12583.jpg","animals; dog; plant_life; tree","dog","animals; dog"
7,"im22376.jpg","animals; dog; water","dog","animals; dog"
8,"im833.jpg","animals; dog; structures","dog","animals; dog"
9,"im10081.jpg","animals; dog; plant_life","dog","animals; dog"
10,"im2616.jpg","animals; dog; plant_life","dog","animals; dog"
11,"im3079.jpg","animals; dog","dog","animals; dog"
12,"im19536.jpg","animals; dog; female; male; people; sky; structures","dog; people","animals; dog"
13,"im7323.jpg","animals; dog; plant_life; tree","dog","animals; dog"
14,"im9813.jpg","animals; dog; flower; lake; plant_life; river; water","dog","animals; dog"
15,"im24648.jpg","animals; clouds; dog; plant_life; sky","clouds; dog","animals; dog"
16,"im16605.jpg","animals; dog; plant_life; structures","dog","animals; dog"
17,"im12405.jpg","animals; dog; indoor","dog","animals; dog; indoor"
18,"im17653.jpg","animals; dog; indoor","dog","animals; dog; indoor"
19,"im18107.jpg","animals; dog; indoor","dog","animals; dog; indoor"
20,"im23230.jpg","animals; dog; plant_life; river; sky; tree; water","dog","animals; dog"
21,"im9398.jpg","animals; dog; plant_life","dog","animals; dog"
22,"im13567.jpg","animals; dog; sea; water","dog","animals; dog"
23,"im13152.jpg","animals; dog; indoor","dog","animals; dog; indoor"
24,"im505.jpg","animals; dog; indoor","dog","animals; dog; indoor"
25,"im8829.jpg","animals; dog; indoor","dog","animals; dog; indoor"
26,"im9493.jpg","animals; dog; structures; water","dog","animals; dog"
27,"im15427.jpg","animals; dog; indoor","dog","animals; dog; indoor"
28,"im5117.jpg","animals; dog","dog","animals; dog"
29,"im23557.jpg","animals; dog; plant_life; sky","dog","animals; dog"
30,"im6796.jpg","animals; dog; indoor","dog","animals; dog; indoor"
31,"im9144.jpg","animals; dog; flower; indoor; plant_life","dog","animals; dog; indoor"
32,"im17562.jpg","animals; dog; lake; water","dog","animals; dog"
33,"im443.jpg","animals; dog; structures; water","dog","animals; dog"
34,"im8074.jpg","animals; dog; indoor; male; people; portrait","dog; male; people; portrait","animals; dog; indoor"
35,"im4923.jpg","animals; dog; plant_life; structures; tree","dog","animals; dog"
36,"im23253.jpg","animals; dog; plant_life; structures","dog","animals; dog"
37,"im7249.jpg","food; indoor","","indoor"
38,"im18864.jpg","food; indoor","","indoor"
39,"im9770.jpg","indoor; male; people; portrait","male; people; portrait","indoor"
40,"im17852.jpg","indoor","","indoor"
41,"im23091.jpg","animals; dog; female; indoor; people","dog; female; people","animals; dog; indoor"
42,"im24626.jpg","animals; dog; plant_life; structures","dog","animals; dog"
43,"im16029.jpg","food; indoor","","indoor"
44,"im23147.jpg","animals; dog; indoor","dog","animals; dog; indoor"
45,"im2293.jpg","animals; dog; water","dog","animals; dog"
46,"im15679.jpg","female; male; people; structures; transport","",""
47,"im21529.jpg","animals; dog; structures","dog","animals; dog"
48,"im18899.jpg","female; people","",""
49,"im12461.jpg","food; indoor; male; people","male; people","indoor"
50,"im19889.jpg","indoor","","indoor"
51,"im23553.jpg","animals; bird; structures","bird","animals"
52,"im4334.jpg","animals; bird; plant_life; structures","bird","animals"
53,"im20755.jpg","animals; dog; structures","dog","animals; dog"
54,"im14765.jpg","car; plant_life; sky; structures; transport; tree","",""
55,"im23608.jpg","animals; dog; female; people","dog","animals; dog"
56,"im18226.jpg","animals; plant_life","","animals"
57,"im7360.jpg","animals; dog; plant_life; tree","dog","animals; dog"
58,"im12229.jpg","animals; dog; indoor; male; people","dog; male; people","animals; dog; indoor"
59,"im17233.jpg","animals; bird; plant_life","bird","animals"
60,"im14213.jpg","female; indoor; people","","indoor"
61,"im4984.jpg","animals; dog; plant_life; sky; sunset; tree","dog","animals; dog"
62,"im19722.jpg","animals; dog; plant_life","dog","animals; dog"
63,"im15830.jpg","animals; dog; structures","dog","animals; dog"
64,"im22604.jpg","animals; dog; plant_life","dog","animals; dog"
65,"im18985.jpg","car; female; male; people; plant_life; sky; structures; transport; tree","car; female; male; people",""
66,"im9157.jpg","indoor; night","","indoor"
67,"im6444.jpg","animals; dog; structures","dog","animals; dog"
68,"im2639.jpg","animals; dog; indoor","dog","animals; dog; indoor"
69,"im8202.jpg","baby; indoor; male; people; portrait","male; people; portrait","indoor"
70,"im23460.jpg","male; people; structures; transport","male; people",""
71,"im2641.jpg","food; indoor","","indoor"
72,"im22174.jpg","animals; dog","dog","animals; dog"
73,"im13379.jpg","female; people; plant_life; portrait","female; people; portrait",""
74,"im1976.jpg","food; indoor","","indoor"
75,"im20919.jpg","plant_life; sky; structures; transport","",""
76,"im2630.jpg","indoor; people","","indoor"
77,"im24049.jpg","female; food; indoor; male; people; transport","female; people","indoor"
78,"im4342.jpg","female; male; people; plant_life; portrait; sky; structures; tree","female; people; portrait",""
79,"im18742.jpg","animals; bird; lake; river; water","bird","animals"
80,"im13078.jpg","male; people; structures","",""
81,"im10527.jpg","structures; transport","",""
82,"im11353.jpg","indoor; male; people; structures; water","male; people","indoor"
83,"im4200.jpg","clouds; male; people; sky; structures; sunset; water","",""
84,"im4929.jpg","female; indoor; people; portrait","female; people; portrait","indoor"
85,"im20717.jpg","animals; indoor","","animals; indoor"
86,"im24008.jpg","animals; dog; indoor","dog","animals; dog; indoor"
87,"im13279.jpg","animals; dog; indoor","dog","animals; dog; indoor"
88,"im3915.jpg","female; food; indoor; people","","indoor"
89,"im17763.jpg","animals; dog; indoor","dog","animals; dog; indoor"
90,"im3764.jpg","animals; dog","dog","animals; dog"
91,"im17049.jpg","baby; female; indoor; people; portrait","baby; female; people; portrait","indoor"
92,"im15337.jpg","animals","","animals"
93,"im24457.jpg","animals; bird; sea; sky; structures; water","","animals"
94,"im20681.jpg","animals; dog; indoor","dog","animals; dog; indoor"
95,"im8472.jpg","animals; indoor","","animals; indoor"
96,"im12505.jpg","animals; bird; plant_life; structures","bird","animals"
97,"im12914.jpg","animals; dog; female; male; people; sky; structures","dog; people","animals; dog"
98,"im15165.jpg","indoor","","indoor"
99,"im20203.jpg","animals; female; indoor; male; people","female; male; people","animals; indoor"
100,"im16483.jpg","indoor; transport","","indoor"
101,"im6949.jpg","animals; bird; flower; plant_life","bird","animals"
102,"im13804.jpg","male; people; plant_life; sky; sunset","",""
103,"im22631.jpg","animals; dog; male; people","dog","animals; dog"
104,"im19355.jpg","animals; clouds; dog; male; people; sea; sky; water","dog; people","animals; dog"
105,"im17951.jpg","indoor","","indoor"
106,"im8342.jpg","female; indoor; people; portrait","female; people; portrait","indoor"
107,"im18653.jpg","female; male; people; sky; structures; transport","people",""
108,"im16967.jpg","food; indoor; plant_life","","indoor"
109,"im6360.jpg","female; indoor; night; people; portrait","female; people; portrait","indoor"
110,"im21990.jpg","indoor","","indoor"
111,"im22478.jpg","female; indoor; people","","indoor"
112,"im23453.jpg","animals; dog; male; people; plant_life","dog","animals; dog"
113,"im8126.jpg","animals; dog; structures","dog","animals; dog"
114,"im6677.jpg","animals; dog; male; people; plant_life; sky; structures; tree","male; people","animals; dog"
115,"im369.jpg","clouds; sky; transport","",""
116,"im23415.jpg","animals; dog; food","dog","animals; dog"
117,"im15801.jpg","indoor; plant_life; sky; structures; tree","","indoor"
118,"im5974.jpg","male; people; plant_life; portrait","male; people; portrait",""
119,"im3704.jpg","night; sky; structures","night",""
120,"im15901.jpg","food; indoor","","indoor"
121,"im711.jpg","food; indoor; sky","","indoor"
122,"im8091.jpg","female; indoor; people","","indoor"
123,"im5134.jpg","animals; bird; plant_life; sky; structures; tree","bird","animals"
124,"im1460.jpg","animals; bird; plant_life","bird","animals"
125,"im2956.jpg","female; indoor; people","","indoor"
126,"im14299.jpg","plant_life; sky; structures; sunset; tree","",""
127,"im9727.jpg","animals; dog; plant_life","dog","animals; dog"
128,"im18043.jpg","plant_life; sky; structures; transport","",""
129,"im15925.jpg","indoor","","indoor"
130,"im17793.jpg","food; indoor","","indoor"
131,"im16468.jpg","indoor","","indoor"
132,"im9434.jpg","flower; male; people; plant_life; sky; structures; tree","male; people",""
133,"im15928.jpg","car; flower; plant_life; sky; structures; transport; tree","car",""
134,"im22985.jpg","animals; bird; clouds; sky; structures","bird","animals"
135,"im21303.jpg","animals","","animals"
136,"im1387.jpg","sky; structures","",""
137,"im10854.jpg","animals; bird; indoor","","animals; indoor"
138,"im18141.jpg","animals; bird; food; plant_life","bird","animals"
139,"im10829.jpg","indoor","","indoor"
140,"im5714.jpg","animals; dog","dog","animals; dog"
141,"im11461.jpg","clouds; sky; structures; water","",""
142,"im6620.jpg","animals","","animals"
143,"im18179.jpg","animals; dog; plant_life","dog","animals; dog"
144,"im19939.jpg","animals; bird; female; people; structures","bird","animals"
145,"im8225.jpg","animals; male; people; plant_life; sky; tree","male; people","animals"
146,"im24996.jpg","animals; plant_life; tree","","animals"
147,"im13602.jpg","night; sky; structures; water","night",""
148,"im16318.jpg","animals","","animals"
149,"im6908.jpg","animals; dog; structures","dog","animals; dog"
150,"im17381.jpg","structures; transport","",""
151,"im16089.jpg","indoor; male; people; structures","","indoor"
152,"im7788.jpg","indoor","","indoor"
153,"im16549.jpg","animals; male; people; plant_life; structures; transport; tree","male","animals"
154,"im8630.jpg","car; people; plant_life; structures; transport; tree","",""
155,"im23623.jpg","food; indoor","","indoor"
156,"im24337.jpg","animals; dog; food; indoor; plant_life","dog","animals; dog; indoor"
157,"im20820.jpg","animals; bird; indoor; plant_life","bird","animals; indoor"
158,"im15739.jpg","female; indoor; people; portrait; structures","female; people; portrait","indoor"
159,"im20761.jpg","animals","","animals"
160,"im21279.jpg","animals; flower; plant_life","","animals"
161,"im1371.jpg","indoor; male; people; portrait","male; people","indoor"
162,"im5345.jpg","clouds; sky; structures","clouds",""
163,"im14587.jpg","indoor; male; people","people","indoor"
164,"im23774.jpg","animals; dog; indoor; male; people; portrait","dog; people; portrait","animals; dog; indoor"
165,"im13954.jpg","animals; indoor","","animals; indoor"
166,"im11803.jpg","indoor","","indoor"
167,"im9021.jpg","indoor; night","","indoor"
168,"im17363.jpg","female; people; structures","female; people",""
169,"im18457.jpg","female; male; people; structures","male; people",""
170,"im16123.jpg","animals; structures","","animals"
171,"im22472.jpg","plant_life; sky; structures; transport; tree","",""
172,"im12713.jpg","animals; clouds; dog; indoor; sky; structures; sunset","dog","animals; dog; indoor"
173,"im17390.jpg","food; indoor","","indoor"
174,"im1868.jpg","food; indoor","","indoor"
175,"im16748.jpg","animals; dog; indoor; male; people; portrait","dog; male; people; portrait","animals; dog; indoor"
176,"im10520.jpg","indoor","","indoor"
177,"im24471.jpg","indoor; night; people","","indoor"
178,"im1573.jpg","female; indoor; night; people; portrait; structures","female; people; portrait","indoor"
179,"im7828.jpg","night; plant_life","",""
180,"im10709.jpg","clouds; plant_life; sky; structures; tree","",""
181,"im7098.jpg","animals; indoor; people","","animals; indoor"
182,"im22918.jpg","animals; flower; plant_life","","animals"
183,"im2542.jpg","structures","",""
184,"im18256.jpg","clouds; sky; structures","",""
